timestamp Horiz_and 
"2021-03-30 05:34:00" 10946.8
"2021-03-30 05:35:00" 10946.6
"2021-03-30 05:36:00" 10947.1
"2021-03-30 05:37:00" 10947.5
"2021-03-30 05:38:00" 10947.4
"2021-03-30 05:39:00" 10947.3
"2021-03-30 05:40:00" 10947.4
"2021-03-30 05:41:00" 10946.5
"2021-03-30 05:42:00" 10946.1
"2021-03-30 05:43:00" 10944.9
"2021-03-30 05:44:00" 10945.2
"2021-03-30 05:45:00" 10946.0
"2021-03-30 05:46:00" 10948.3
"2021-03-30 05:47:00" 10950.0
"2021-03-30 05:48:00" 10950.3
"2021-03-30 05:49:00" 10951.8
"2021-03-30 05:50:00" 10951.9
"2021-03-30 05:51:00" 10952.2
"2021-03-30 05:52:00" 10952.1
"2021-03-30 05:53:00" 10951.5
"2021-03-30 05:54:00" 10950.8
"2021-03-30 05:55:00" 10950.0
"2021-03-30 05:56:00" 10950.2
"2021-03-30 05:57:00" 10949.1
"2021-03-30 05:58:00" 10949.0
"2021-03-30 05:59:00" 10948.6
"2021-03-30 06:00:00" 10948.1
"2021-03-30 06:01:00" 10949.0
"2021-03-30 06:02:00" 10948.5
"2021-03-30 06:03:00" 10948.1
"2021-03-30 06:04:00" 10947.5
"2021-03-30 06:05:00" 10947.0
"2021-03-30 06:06:00" 10946.3
"2021-03-30 06:07:00" 10947.1
"2021-03-30 06:08:00" 10947.7
"2021-03-30 06:09:00" 10948.0
"2021-03-30 06:10:00" 10948.8
"2021-03-30 06:11:00" 10948.1
"2021-03-30 06:12:00" 10947.8
"2021-03-30 06:13:00" 10946.5
"2021-03-30 06:14:00" 10947.2
"2021-03-30 06:15:00" 10948.2
"2021-03-30 06:16:00" 10947.7
"2021-03-30 06:17:00" 10947.1
"2021-03-30 06:18:00" 10947.6
"2021-03-30 06:19:00" 10947.8
"2021-03-30 06:20:00" 10947.5
"2021-03-30 06:21:00" 10947.1
"2021-03-30 06:22:00" 10947.0
"2021-03-30 06:23:00" 10946.8
"2021-03-30 06:24:00" 10945.8
"2021-03-30 06:25:00" 10946.8
"2021-03-30 06:26:00" 10947.3
"2021-03-30 06:27:00" 10947.7
"2021-03-30 06:28:00" 10947.8
"2021-03-30 06:29:00" 10948.5
"2021-03-30 06:30:00" 10949.6
"2021-03-30 06:31:00" 10950.3
"2021-03-30 06:32:00" 10950.7
"2021-03-30 06:33:00" 10950.7
"2021-03-30 06:34:00" 10950.4
"2021-03-30 06:35:00" 10949.6
"2021-03-30 06:36:00" 10948.8
"2021-03-30 06:37:00" 10948.4
"2021-03-30 06:38:00" 10948.3
"2021-03-30 06:39:00" 10948.7
"2021-03-30 06:40:00" 10948.5
"2021-03-30 06:41:00" 10948.3
"2021-03-30 06:42:00" 10948.3
"2021-03-30 06:43:00" 10948.0
"2021-03-30 06:44:00" 10947.9
"2021-03-30 06:45:00" 10948.6
"2021-03-30 06:46:00" 10949.0
"2021-03-30 06:47:00" 10948.9
"2021-03-30 06:48:00" 10948.9
"2021-03-30 06:49:00" 10949.0
"2021-03-30 06:50:00" 10948.3
"2021-03-30 06:51:00" 10947.5
"2021-03-30 06:52:00" 10947.9
"2021-03-30 06:53:00" 10947.5
"2021-03-30 06:54:00" 10947.1
"2021-03-30 06:55:00" 10947.5
"2021-03-30 06:56:00" 10948.5
"2021-03-30 06:57:00" 10949.6
"2021-03-30 06:58:00" 10949.1
"2021-03-30 06:59:00" 10948.6
"2021-03-30 07:00:00" 10948.4
"2021-03-30 07:01:00" 10947.4
"2021-03-30 07:02:00" 10945.7
"2021-03-30 07:03:00" 10945.7
"2021-03-30 07:04:00" 10946.3
"2021-03-30 07:05:00" 10946.8
"2021-03-30 07:06:00" 10946.7
"2021-03-30 07:07:00" 10946.9
"2021-03-30 07:08:00" 10947.3
"2021-03-30 07:09:00" 10948.0
"2021-03-30 07:10:00" 10947.5
"2021-03-30 07:11:00" 10948.5
"2021-03-30 07:12:00" 10948.0
"2021-03-30 07:13:00" 10947.3
"2021-03-30 07:14:00" 10947.8
"2021-03-30 07:15:00" 10947.9
"2021-03-30 07:16:00" 10948.0
"2021-03-30 07:17:00" 10948.2
"2021-03-30 07:18:00" 10947.9
"2021-03-30 07:19:00" 10946.6
"2021-03-30 07:20:00" 10946.9
"2021-03-30 07:21:00" 10946.4
"2021-03-30 07:22:00" 10945.9
"2021-03-30 07:23:00" 10945.8
"2021-03-30 07:24:00" 10945.5
"2021-03-30 07:25:00" 10945.7
"2021-03-30 07:26:00" 10946.0
"2021-03-30 07:27:00" 10946.0
"2021-03-30 07:28:00" 10946.2
"2021-03-30 07:29:00" 10945.9
"2021-03-30 07:30:00" 10945.6
"2021-03-30 07:31:00" 10944.8
"2021-03-30 07:32:00" 10944.0
"2021-03-30 07:33:00" 10943.3
"2021-03-30 07:34:00" 10942.7
"2021-03-30 07:35:00" 10942.8
"2021-03-30 07:36:00" 10943.2
"2021-03-30 07:37:00" 10943.6
"2021-03-30 07:38:00" 10943.9
"2021-03-30 07:39:00" 10943.7
"2021-03-30 07:40:00" 10944.1
"2021-03-30 07:41:00" 10943.5
"2021-03-30 07:42:00" 10943.4
"2021-03-30 07:43:00" 10943.1
"2021-03-30 07:44:00" 10943.9
"2021-03-30 07:45:00" 10943.7
"2021-03-30 07:46:00" 10943.9
"2021-03-30 07:47:00" 10944.3
"2021-03-30 07:48:00" 10944.0
"2021-03-30 07:49:00" 10943.3
"2021-03-30 07:50:00" 10942.0
"2021-03-30 07:51:00" 10942.0
"2021-03-30 07:52:00" 10942.3
"2021-03-30 07:53:00" 10942.5
"2021-03-30 07:54:00" 10943.0
"2021-03-30 07:55:00" 10943.0
"2021-03-30 07:56:00" 10942.8
"2021-03-30 07:57:00" 10943.0
"2021-03-30 07:58:00" 10942.8
"2021-03-30 07:59:00" 10942.5
"2021-03-30 08:00:00" 10942.8
"2021-03-30 08:01:00" 10943.4
"2021-03-30 08:02:00" 10943.3
"2021-03-30 08:03:00" 10944.0
"2021-03-30 08:04:00" 10943.8
"2021-03-30 08:05:00" 10943.1
"2021-03-30 08:06:00" 10942.1
"2021-03-30 08:07:00" 10941.6
"2021-03-30 08:08:00" 10941.5
"2021-03-30 08:09:00" 10940.2
"2021-03-30 08:10:00" 10939.5
"2021-03-30 08:11:00" 10939.7
"2021-03-30 08:12:00" 10939.2
"2021-03-30 08:13:00" 10939.5
"2021-03-30 08:14:00" 10940.3
"2021-03-30 08:15:00" 10940.0
"2021-03-30 08:16:00" 10939.9
"2021-03-30 08:17:00" 10940.1
"2021-03-30 08:18:00" 10940.1
"2021-03-30 08:19:00" 10939.4
"2021-03-30 08:20:00" 10938.9
"2021-03-30 08:21:00" 10939.0
"2021-03-30 08:22:00" 10939.2
"2021-03-30 08:23:00" 10939.6
"2021-03-30 08:24:00" 10939.4
"2021-03-30 08:25:00" 10939.4
"2021-03-30 08:26:00" 10939.4
"2021-03-30 08:27:00" 10938.7
"2021-03-30 08:28:00" 10938.5
"2021-03-30 08:29:00" 10937.8
"2021-03-30 08:30:00" 10937.4
"2021-03-30 08:31:00" 10937.3
"2021-03-30 08:32:00" 10937.2
"2021-03-30 08:33:00" 10937.3
"2021-03-30 08:34:00" 10936.7
"2021-03-30 08:35:00" 10936.0
"2021-03-30 08:36:00" 10936.4
"2021-03-30 08:37:00" 10936.7
"2021-03-30 08:38:00" 10937.0
"2021-03-30 08:39:00" 10937.0
"2021-03-30 08:40:00" 10936.9
"2021-03-30 08:41:00" 10936.0
"2021-03-30 08:42:00" 10935.9
"2021-03-30 08:43:00" 10935.8
"2021-03-30 08:44:00" 10934.9
"2021-03-30 08:45:00" 10934.5
"2021-03-30 08:46:00" 10934.3
"2021-03-30 08:47:00" 10933.8
"2021-03-30 08:48:00" 10933.6
"2021-03-30 08:49:00" 10933.4
"2021-03-30 08:50:00" 10933.6
"2021-03-30 08:51:00" 10934.2
"2021-03-30 08:52:00" 10934.0
"2021-03-30 08:53:00" 10933.2
"2021-03-30 08:54:00" 10932.9
"2021-03-30 08:55:00" 10932.5
"2021-03-30 08:56:00" 10932.8
"2021-03-30 08:57:00" 10933.0
"2021-03-30 08:58:00" 10932.1
"2021-03-30 08:59:00" 10931.7
"2021-03-30 09:00:00" 10931.7
"2021-03-30 09:01:00" 10931.4
"2021-03-30 09:02:00" 10931.1
"2021-03-30 09:03:00" 10930.8
"2021-03-30 09:04:00" 10931.1
"2021-03-30 09:05:00" 10931.2
"2021-03-30 09:06:00" 10930.0
"2021-03-30 09:07:00" 10929.4
"2021-03-30 09:08:00" 10930.4
"2021-03-30 09:09:00" 10930.3
"2021-03-30 09:10:00" 10929.4
"2021-03-30 09:11:00" 10929.3
"2021-03-30 09:12:00" 10928.3
"2021-03-30 09:13:00" 10927.2
"2021-03-30 09:14:00" 10927.2
"2021-03-30 09:15:00" 10927.7
"2021-03-30 09:16:00" 10928.4
"2021-03-30 09:17:00" 10928.3
"2021-03-30 09:18:00" 10928.3
"2021-03-30 09:19:00" 10928.6
"2021-03-30 09:20:00" 10928.6
"2021-03-30 09:21:00" 10928.3
"2021-03-30 09:22:00" 10928.4
"2021-03-30 09:23:00" 10928.5
"2021-03-30 09:24:00" 10928.9
"2021-03-30 09:25:00" 10929.1
"2021-03-30 09:25:00" 10929.1
"2021-03-30 09:26:00" 10929.3
"2021-03-30 09:27:00" 10930.2
"2021-03-30 09:28:00" 10930.2
"2021-03-30 09:29:00" 10929.9
"2021-03-30 09:30:00" 10929.5
"2021-03-30 09:31:00" 10929.3
"2021-03-30 09:32:00" 10929.3
"2021-03-30 09:33:00" 10929.2
"2021-03-30 09:34:00" 10928.8
"2021-03-30 09:35:00" 10928.1
"2021-03-30 09:36:00" 10927.3
"2021-03-30 09:37:00" 10927.3
"2021-03-30 09:38:00" 10927.4
"2021-03-30 09:39:00" 10927.3
"2021-03-30 09:40:00" 10927.1
"2021-03-30 09:41:00" 10927.0
"2021-03-30 09:42:00" 10926.8
"2021-03-30 09:43:00" 10925.5
"2021-03-30 09:44:00" 10924.9
"2021-03-30 09:45:00" 10924.7
"2021-03-30 09:46:00" 10925.6
"2021-03-30 09:47:00" 10926.7
"2021-03-30 09:48:00" 10927.0
"2021-03-30 09:49:00" 10927.1
"2021-03-30 09:50:00" 10926.6
"2021-03-30 09:51:00" 10926.6
"2021-03-30 09:52:00" 10926.6
"2021-03-30 09:53:00" 10926.6
"2021-03-30 09:54:00" 10926.0
"2021-03-30 09:55:00" 10927.0
"2021-03-30 09:56:00" 10927.0
"2021-03-30 09:57:00" 10927.5
"2021-03-30 09:58:00" 10927.4
"2021-03-30 09:59:00" 10926.9
"2021-03-30 10:00:00" 10925.6
"2021-03-30 10:01:00" 10924.7
"2021-03-30 10:02:00" 10924.4
"2021-03-30 10:03:00" 10925.5
"2021-03-30 10:04:00" 10925.7
"2021-03-30 10:05:00" 10927.1
"2021-03-30 10:06:00" 10927.5
"2021-03-30 10:07:00" 10927.8
"2021-03-30 10:08:00" 10927.8
"2021-03-30 10:09:00" 10928.1
"2021-03-30 10:10:00" 10928.1
"2021-03-30 10:11:00" 10928.7
"2021-03-30 10:12:00" 10927.5
"2021-03-30 10:13:00" 10926.6
"2021-03-30 10:14:00" 10926.2
"2021-03-30 10:15:00" 10927.1
"2021-03-30 10:16:00" 10926.9
"2021-03-30 10:17:00" 10926.7
"2021-03-30 10:18:00" 10926.0
"2021-03-30 10:19:00" 10925.6
"2021-03-30 10:20:00" 10924.5
"2021-03-30 10:21:00" 10924.2
"2021-03-30 10:21:00" 10924.2
"2021-03-30 10:22:00" 10923.6
"2021-03-30 10:23:00" 10922.7
"2021-03-30 10:24:00" 10922.9
"2021-03-30 10:25:00" 10922.8
"2021-03-30 10:26:00" 10922.8
"2021-03-30 10:27:00" 10923.2
"2021-03-30 10:28:00" 10923.2
"2021-03-30 10:29:00" 10923.0
"2021-03-30 10:30:00" 10923.7
"2021-03-30 10:31:00" 10923.8
"2021-03-30 10:32:00" 10923.4
"2021-03-30 10:33:00" 10923.0
"2021-03-30 10:34:00" 10923.0
"2021-03-30 10:35:00" 10923.2
"2021-03-30 10:36:00" 10923.1
"2021-03-30 10:37:00" 10923.0
"2021-03-30 10:38:00" 10923.0
"2021-03-30 10:39:00" 10922.8
"2021-03-30 10:40:00" 10922.0
"2021-03-30 10:41:00" 10921.9
"2021-03-30 10:42:00" 10922.0
"2021-03-30 10:43:00" 10921.8
"2021-03-30 10:44:00" 10922.2
"2021-03-30 10:45:00" 10921.9
"2021-03-30 10:46:00" 10921.3
"2021-03-30 10:47:00" 10921.0
"2021-03-30 10:48:00" 10920.4
"2021-03-30 10:49:00" 10920.9
"2021-03-30 10:50:00" 10921.0
"2021-03-30 10:51:00" 10921.1
"2021-03-30 10:52:00" 10921.5
"2021-03-30 10:53:00" 10921.7
"2021-03-30 10:54:00" 10922.0
"2021-03-30 10:55:00" 10922.3
"2021-03-30 10:56:00" 10922.4
"2021-03-30 10:57:00" 10922.9
"2021-03-30 10:58:00" 10922.9
"2021-03-30 10:59:00" 10923.5
"2021-03-30 11:00:00" 10923.8
"2021-03-30 11:01:00" 10924.4
"2021-03-30 11:02:00" 10924.6
"2021-03-30 11:03:00" 10925.1
"2021-03-30 11:04:00" 10925.3
"2021-03-30 11:05:00" 10925.2
"2021-03-30 11:06:00" 10924.9
"2021-03-30 11:07:00" 10924.8
"2021-03-30 11:08:00" 10925.1
"2021-03-30 11:09:00" 10925.5
"2021-03-30 11:10:00" 10926.1
"2021-03-30 11:11:00" 10926.1
"2021-03-30 11:12:00" 10926.2
"2021-03-30 11:13:00" 10926.0
"2021-03-30 11:14:00" 10926.3
"2021-03-30 11:15:00" 10925.9
"2021-03-30 11:16:00" 10925.4
"2021-03-30 11:17:00" 10925.1
"2021-03-30 11:18:00" 10924.9
"2021-03-30 11:19:00" 10924.6
"2021-03-31 00:01:00" 10847.1
"2021-03-31 00:02:00" 10817.8
"2021-03-31 00:03:00" 10794.5
"2021-03-31 00:04:00" 10775.3
"2021-03-31 00:05:00" 10769.9
"2021-03-31 00:06:00" 10765.3
"2021-03-31 00:07:00" 10733.7
"2021-03-31 00:08:00" 10716.1
"2021-03-31 00:09:00" 10731.0
"2021-03-31 00:10:00" 10758.9
"2021-03-31 00:11:00" 10792.2
"2021-03-31 00:12:00" 10770.4
"2021-03-31 00:13:00" 10731.6
"2021-03-31 00:14:00" 10718.9
"2021-03-31 00:15:00" 10723.1
"2021-03-31 00:16:00" 10727.5
"2021-03-31 00:17:00" 10727.9
"2021-03-31 00:18:00" 10713.6
"2021-03-31 00:19:00" 10706.4
"2021-03-31 00:20:00" 10678.1
"2021-03-31 00:21:00" 10657.5
"2021-03-31 00:22:00" 10635.6
"2021-03-31 00:23:00" 10615.2
"2021-03-31 00:24:00" 10603.7
"2021-03-31 00:25:00" 10596.9
"2021-03-31 00:26:00" 10587.4
"2021-03-31 00:27:00" 10585.3
"2021-03-31 00:28:00" 10594.2
"2021-03-31 00:29:00" 10607.6
"2021-03-31 00:30:00" 10613.1
"2021-03-31 00:31:00" 10612.6
"2021-03-31 00:32:00" 10618.7
"2021-03-31 00:33:00" 10629.0
"2021-03-31 00:34:00" 10652.0
"2021-03-31 00:35:00" 10673.5
"2021-03-31 00:36:00" 10685.6
"2021-03-31 00:37:00" 10698.5
"2021-03-31 00:38:00" 10715.3
"2021-03-31 00:39:00" 10731.7
"2021-03-31 00:40:00" 10748.5
"2021-03-31 00:41:00" 10758.2
"2021-03-31 00:42:00" 10760.5
"2021-03-31 00:43:00" 10764.6
"2021-03-31 00:44:00" 10772.7
"2021-03-31 00:45:00" 10773.9
"2021-03-31 00:46:00" 10775.7
"2021-03-31 00:47:00" 10785.6
"2021-03-31 00:48:00" 10793.1
"2021-03-31 00:49:00" 10800.1
"2021-03-31 00:50:00" 10805.1
"2021-03-31 00:51:00" 10809.1
"2021-03-31 00:52:00" 10809.2
"2021-03-31 00:53:00" 10813.9
"2021-03-31 00:54:00" 10814.7
"2021-03-31 00:55:00" 10814.6
"2021-03-31 00:56:00" 10809.9
"2021-03-31 00:57:00" 10809.3
"2021-03-31 00:58:00" 10816.3
"2021-03-31 00:59:00" 10820.5
"2021-03-31 01:00:00" 10820.8
"2021-03-31 01:01:00" 10816.8
"2021-03-31 01:02:00" 10811.1
"2021-03-31 01:03:00" 10802.2
"2021-03-31 01:04:00" 10795.1
"2021-03-31 01:05:00" 10797.0
"2021-03-31 01:06:00" 10795.6
"2021-03-31 01:07:00" 10793.3
"2021-03-31 01:08:00" 10789.4
"2021-03-31 01:09:00" 10793.4
"2021-03-31 01:10:00" 10800.2
"2021-03-31 01:11:00" 10798.4
"2021-03-31 01:12:00" 10798.2
"2021-03-31 01:13:00" 10800.1
"2021-03-31 01:14:00" 10796.9
"2021-03-31 01:15:00" 10788.7
"2021-03-31 01:16:00" 10791.0
"2021-03-31 01:17:00" 10791.1
"2021-03-31 01:18:00" 10793.7
"2021-03-31 01:19:00" 10791.6
"2021-03-31 01:20:00" 10785.3
"2021-03-31 01:21:00" 10782.6
"2021-03-31 01:22:00" 10785.8
"2021-03-31 01:23:00" 10786.4
"2021-03-31 01:24:00" 10783.6
"2021-03-31 01:25:00" 10783.9
"2021-03-31 01:26:00" 10793.8
"2021-03-31 01:27:00" 10803.9
"2021-03-31 01:28:00" 10810.6
"2021-03-31 01:29:00" 10812.7
"2021-03-31 01:30:00" 10812.7
"2021-03-31 01:31:00" 10810.2
"2021-03-31 01:32:00" 10814.7
"2021-03-31 01:33:00" 10818.0
"2021-03-31 01:34:00" 10818.3
"2021-03-31 01:35:00" 10823.2
"2021-03-31 01:36:00" 10827.8
"2021-03-31 01:37:00" 10824.7
"2021-03-31 01:38:00" 10821.8
"2021-03-31 01:39:00" 10817.2
"2021-03-31 01:40:00" 10815.4
"2021-03-31 01:41:00" 10822.1
"2021-03-31 01:42:00" 10831.5
"2021-03-31 01:43:00" 10839.6
"2021-03-31 01:44:00" 10846.2
"2021-03-31 01:45:00" 10851.2
"2021-03-31 01:46:00" 10857.7
"2021-03-31 01:47:00" 10862.1
"2021-03-31 01:48:00" 10862.4
"2021-03-31 01:49:00" 10858.8
"2021-03-31 01:50:00" 10845.8
"2021-03-31 01:51:00" 10838.6
"2021-03-31 01:52:00" 10834.1
"2021-03-31 01:53:00" 10832.5
"2021-03-31 01:54:00" 10835.8
"2021-03-31 01:55:00" 10837.3
"2021-03-31 01:56:00" 10846.3
"2021-03-31 01:57:00" 10852.5
"2021-03-31 01:58:00" 10851.5
"2021-03-31 01:59:00" 10856.4
"2021-03-31 02:00:00" 10862.2
"2021-03-31 02:01:00" 10866.9
"2021-03-31 02:02:00" 10867.3
"2021-03-31 02:03:00" 10868.9
"2021-03-31 02:04:00" 10871.3
"2021-03-31 02:05:00" 10872.8
"2021-03-31 02:06:00" 10873.8
"2021-03-31 02:07:00" 10870.1
"2021-03-31 02:08:00" 10869.7
"2021-03-31 02:09:00" 10867.3
"2021-03-31 02:10:00" 10866.2
"2021-03-31 02:11:00" 10867.2
"2021-03-31 02:12:00" 10868.5
"2021-03-31 02:13:00" 10868.7
"2021-03-31 02:14:00" 10869.8
"2021-03-31 02:15:00" 10871.0
"2021-03-31 02:16:00" 10868.6
"2021-03-31 02:17:00" 10865.1
"2021-03-31 02:18:00" 10861.4
"2021-03-31 02:19:00" 10859.3
"2021-03-31 02:20:00" 10857.2
"2021-03-31 02:21:00" 10856.6
"2021-03-31 02:22:00" 10860.9
"2021-03-31 02:23:00" 10855.0
"2021-03-31 02:24:00" 10848.4
"2021-03-31 02:25:00" 10843.4
"2021-03-31 02:26:00" 10841.4
"2021-03-31 02:27:00" 10849.0
"2021-03-31 02:28:00" 10854.4
"2021-03-31 02:29:00" 10861.5
"2021-03-31 02:30:00" 10868.6
"2021-03-31 02:31:00" 10876.9
"2021-03-31 02:32:00" 10878.1
"2021-03-31 02:33:00" 10883.4
"2021-03-31 02:34:00" 10886.8
"2021-03-31 02:35:00" 10889.7
"2021-03-31 02:36:00" 10894.7
"2021-03-31 02:37:00" 10899.8
"2021-03-31 02:38:00" 10904.4
"2021-03-31 02:39:00" 10900.1
"2021-03-31 02:40:00" 10896.7
"2021-03-31 02:41:00" 10895.5
"2021-03-31 02:42:00" 10899.2
"2021-03-31 02:43:00" 10900.1
"2021-03-31 02:44:00" 10901.3
"2021-03-31 02:45:00" 10905.6
"2021-03-31 02:46:00" 10912.6
"2021-03-31 02:47:00" 10914.7
"2021-03-31 02:48:00" 10912.0
"2021-03-31 02:49:00" 10907.3
"2021-03-31 02:50:00" 10908.2
"2021-03-31 02:51:00" 10910.8
"2021-03-31 02:52:00" 10913.7
"2021-03-31 02:53:00" 10914.8
"2021-03-31 02:54:00" 10914.2
"2021-03-31 02:55:00" 10914.1
"2021-03-31 02:56:00" 10906.6
"2021-03-31 02:57:00" 10899.3
"2021-03-31 02:58:00" 10897.0
"2021-03-31 02:59:00" 10891.7
"2021-03-31 03:00:00" 10890.5
"2021-03-31 03:01:00" 10895.1
"2021-03-31 03:02:00" 10899.3
"2021-03-31 03:03:00" 10904.7
"2021-03-31 03:04:00" 10910.1
"2021-03-31 03:05:00" 10915.1
"2021-03-31 03:06:00" 10919.6
"2021-03-31 03:07:00" 10926.0
"2021-03-31 03:08:00" 10931.7
"2021-03-31 03:09:00" 10943.7
"2021-03-31 03:10:00" 10946.9
"2021-03-31 03:11:00" 10945.5
"2021-03-31 03:12:00" 10938.4
"2021-03-31 03:13:00" 10934.6
"2021-03-31 03:14:00" 10929.3
"2021-03-31 03:15:00" 10925.7
"2021-03-31 03:16:00" 10926.0
"2021-03-31 03:17:00" 10925.6
"2021-03-31 03:18:00" 10918.4
"2021-03-31 03:19:00" 10916.0
"2021-03-31 03:20:00" 10916.0
"2021-03-31 03:21:00" 10912.5
"2021-03-31 03:22:00" 10910.7
"2021-03-31 03:23:00" 10909.1
"2021-03-31 03:24:00" 10903.0
"2021-03-31 03:25:00" 10901.4
"2021-03-31 03:26:00" 10907.0
"2021-03-31 03:27:00" 10911.3
"2021-03-31 03:28:00" 10911.9
"2021-03-31 03:29:00" 10917.1
"2021-03-31 03:30:00" 10920.9
"2021-03-31 03:31:00" 10920.5
"2021-03-31 03:32:00" 10915.1
"2021-03-31 03:33:00" 10915.5
"2021-03-31 03:34:00" 10911.8
"2021-03-31 03:35:00" 10905.4
"2021-03-31 03:36:00" 10907.0
"2021-03-31 03:37:00" 10904.1
"2021-03-31 03:38:00" 10906.3
"2021-03-31 03:39:00" 10911.9
"2021-03-31 03:40:00" 10912.4
"2021-03-31 03:41:00" 10920.5
"2021-03-31 03:42:00" 10921.4
"2021-03-31 03:43:00" 10919.7
"2021-03-31 03:44:00" 10920.4
"2021-03-31 03:45:00" 10919.5
"2021-03-31 03:46:00" 10919.6
"2021-03-31 03:47:00" 10921.3
"2021-03-31 03:48:00" 10923.3
"2021-03-31 03:49:00" 10926.0
"2021-03-31 03:50:00" 10927.4
"2021-03-31 03:51:00" 10927.6
"2021-03-31 03:52:00" 10937.3
"2021-03-31 03:53:00" 10942.8
"2021-03-31 03:54:00" 10943.8
"2021-03-31 03:55:00" 10950.3
"2021-03-31 03:56:00" 10952.7
"2021-03-31 03:57:00" 10953.1
"2021-03-31 03:58:00" 10956.8
"2021-03-31 03:59:00" 10966.3
"2021-03-31 04:00:00" 10971.2
"2021-03-31 04:01:00" 10971.5
"2021-03-31 04:02:00" 10960.6
"2021-03-31 04:03:00" 10961.3
"2021-03-31 04:04:00" 10959.5
"2021-03-31 04:05:00" 10961.3
"2021-03-31 04:06:00" 10958.2
"2021-03-31 04:07:00" 10960.6
"2021-03-31 04:08:00" 10959.7
"2021-03-31 04:09:00" 10955.2
"2021-03-31 04:10:00" 10948.9
"2021-03-31 04:11:00" 10943.3
"2021-03-31 04:12:00" 10943.5
"2021-03-31 04:13:00" 10942.2
"2021-03-31 04:14:00" 10942.6
"2021-03-31 04:15:00" 10935.4
"2021-03-31 04:16:00" 10930.3
"2021-03-31 04:17:00" 10928.6
"2021-03-31 04:18:00" 10932.4
"2021-03-31 04:19:00" 10928.1
"2021-03-31 04:20:00" 10925.0
"2021-03-31 04:21:00" 10923.4
"2021-03-31 04:22:00" 10924.0
"2021-03-31 04:23:00" 10929.8
"2021-03-31 04:24:00" 10936.1
"2021-03-31 04:25:00" 10942.5
"2021-03-31 04:26:00" 10946.6
"2021-03-31 04:27:00" 10948.1
"2021-03-31 04:28:00" 10939.8
"2021-03-31 04:29:00" 10933.1
"2021-03-31 04:30:00" 10931.6
"2021-03-31 04:31:00" 10934.2
"2021-03-31 04:32:00" 10936.7
"2021-03-31 04:33:00" 10938.3
"2021-03-31 04:34:00" 10938.6
"2021-03-31 04:35:00" 10936.0
"2021-03-31 04:36:00" 10931.9
"2021-03-31 04:37:00" 10924.0
"2021-03-31 04:38:00" 10916.2
"2021-03-31 04:39:00" 10918.4
"2021-03-31 04:40:00" 10918.2
"2021-03-31 04:41:00" 10913.5
"2021-03-31 04:42:00" 10914.6
"2021-03-31 04:43:00" 10914.5
"2021-03-31 04:44:00" 10914.3
"2021-03-31 04:45:00" 10919.4
"2021-03-31 04:46:00" 10926.7
"2021-03-31 04:47:00" 10930.1
"2021-03-31 04:48:00" 10928.4
"2021-03-31 04:49:00" 10931.5
"2021-03-31 04:50:00" 10935.4
"2021-03-31 04:51:00" 10934.6
"2021-03-31 04:52:00" 10934.0
"2021-03-31 04:53:00" 10933.4
"2021-03-31 04:54:00" 10930.8
"2021-03-31 04:55:00" 10930.7
"2021-03-31 04:56:00" 10929.4
"2021-03-31 04:57:00" 10928.2
"2021-03-31 04:58:00" 10932.1
"2021-03-31 04:59:00" 10933.5
"2021-03-31 05:00:00" 10933.8
"2021-03-31 05:01:00" 10935.3
"2021-03-31 05:02:00" 10935.5
"2021-03-31 05:03:00" 10934.7
"2021-03-31 05:04:00" 10935.2
"2021-03-31 05:05:00" 10934.5
"2021-03-31 05:06:00" 10932.1
"2021-03-31 05:07:00" 10931.1
"2021-03-31 05:08:00" 10931.1
"2021-03-31 05:09:00" 10930.6
"2021-03-31 05:10:00" 10929.9
"2021-03-31 05:11:00" 10938.3
"2021-03-31 05:12:00" 10939.9
"2021-03-31 05:13:00" 10936.9
"2021-03-31 05:14:00" 10935.6
"2021-03-31 05:15:00" 10937.6
"2021-03-31 05:16:00" 10938.5
"2021-03-31 05:17:00" 10938.1
"2021-03-31 05:18:00" 10939.5
"2021-03-31 05:19:00" 10943.8
"2021-03-31 05:20:00" 10942.4
"2021-03-31 05:21:00" 10945.2
"2021-03-31 05:22:00" 10948.6
"2021-03-31 05:23:00" 10945.6
"2021-03-31 05:24:00" 10940.4
"2021-03-31 05:25:00" 10940.3
"2021-03-31 05:26:00" 10943.5
"2021-03-31 05:27:00" 10947.5
"2021-03-31 05:28:00" 10943.7
"2021-03-31 05:29:00" 10944.0
"2021-03-31 05:30:00" 10947.9
"2021-03-31 05:31:00" 10948.7
"2021-03-31 05:32:00" 10948.9
"2021-03-31 05:33:00" 10949.0
"2021-03-31 05:34:00" 10948.4
"2021-03-31 05:35:00" 10945.7
"2021-03-31 05:36:00" 10946.8
"2021-03-31 05:37:00" 10949.0
"2021-03-31 05:38:00" 10952.4
"2021-03-31 05:39:00" 10952.8
"2021-03-31 05:40:00" 10952.1
"2021-03-31 05:41:00" 10950.8
"2021-03-31 05:42:00" 10949.1
"2021-03-31 05:43:00" 10943.4
"2021-03-31 05:44:00" 10941.3
"2021-03-31 05:45:00" 10941.6
"2021-03-31 05:46:00" 10943.6
"2021-03-31 05:47:00" 10945.7
"2021-03-31 05:48:00" 10944.1
"2021-03-31 05:49:00" 10943.4
"2021-03-31 05:50:00" 10940.2
"2021-03-31 05:51:00" 10941.4
